good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
cette porte est petite.;cette porte est petit.;petite;petit;petite;adjective_noun_agreement
cette télévision semble nouvelle.;cette télévision semble nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Je vois ce canapé très vieux aujourd'hui.;Je vois ce canapé très vieille aujourd'hui.;vieux;vieille;vieux;adjective_noun_agreement
Voici ce bureau vraiment intelligent.;Voici ce bureau vraiment intelligentes.;intelligent;intelligentes;intelligent;adjective_noun_agreement
Nous avons acheté ces maisons très bleues.;Nous avons acheté ces maisons très bleus.;bleues;bleus;bleues;adjective_noun_agreement
ce bureau est bleu.;ce bureau est bleues.;bleu;bleues;bleu;adjective_noun_agreement
Ils ont trouvé ces maisons très vieilles.;Ils ont trouvé ces maisons très vieux.;vieilles;vieux;vieilles;adjective_noun_agreement
Ils ont trouvé ces stylos très vieux.;Ils ont trouvé ces stylos très vieille.;vieux;vieille;vieux;adjective_noun_agreement
Ils ont trouvé cette chaise très fraîche.;Ils ont trouvé cette chaise très frais.;fraîche;frais;fraîche;adjective_noun_agreement
cette porte semble fraîche.;cette porte semble frais.;fraîche;frais;fraîche;adjective_noun_agreement
Voici ces ordinateurs vraiment bleus.;Voici ces ordinateurs vraiment bleu.;bleus;bleu;bleus;adjective_noun_agreement
Hier, j'ai vu ce chien si intelligent.;Hier, j'ai vu ce chien si intelligentes.;intelligent;intelligentes;intelligent;adjective_noun_agreement
Hier, j'ai vu ces vélos si rouges.;Hier, j'ai vu ces vélos si rouge.;rouges;rouge;rouges;adjective_noun_agreement
Je vois cette lampe très bleue aujourd'hui.;Je vois cette lampe très bleu aujourd'hui.;bleue;bleu;bleue;adjective_noun_agreement
cette porte est petite.;cette porte est petites.;petite;petites;petite;adjective_noun_agreement
cette porte semble bleue.;cette porte semble bleues.;bleue;bleues;bleue;adjective_noun_agreement
Nous avons acheté ces vélos très bleus.;Nous avons acheté ces vélos très bleu.;bleus;bleu;bleus;adjective_noun_agreement
Je vois ce canapé très rouge aujourd'hui.;Je vois ce canapé très rouges aujourd'hui.;rouge;rouges;rouge;adjective_noun_agreement
Elle aime ce mur qui est beau.;Elle aime ce mur qui est belles.;beau;belles;beau;adjective_noun_agreement
Elle aime ce chien qui est bleu.;Elle aime ce chien qui est bleue.;bleu;bleue;bleu;adjective_noun_agreement
As-tu remarqué cette lampe si rouge?;As-tu remarqué cette lampe si rouges?;rouge;rouges;rouge;adjective_noun_agreement
Je vois ce chien très petit aujourd'hui.;Je vois ce chien très petits aujourd'hui.;petit;petits;petit;adjective_noun_agreement
ces tables est belles.;ces tables est belle.;belles;belle;belles;adjective_noun_agreement
ce chien semble bleu.;ce chien semble bleus.;bleu;bleus;bleu;adjective_noun_agreement
Ils ont trouvé cette porte très fraîche.;Ils ont trouvé cette porte très fraîches.;fraîche;fraîches;fraîche;adjective_noun_agreement
ce bureau est nouveau.;ce bureau est nouvelle.;nouveau;nouvelle;nouveau;adjective_noun_agreement
ce canapé est frais.;ce canapé est fraîches.;frais;fraîches;frais;adjective_noun_agreement
Je vois ces rideaux très beaux aujourd'hui.;Je vois ces rideaux très belle aujourd'hui.;beaux;belle;beaux;adjective_noun_agreement
Je vois ces vélos très grands aujourd'hui.;Je vois ces vélos très grande aujourd'hui.;grands;grande;grands;adjective_noun_agreement
Nous avons acheté ce chat très nouveau.;Nous avons acheté ce chat très nouvelles.;nouveau;nouvelles;nouveau;adjective_noun_agreement
ce chat semble heureux.;ce chat semble heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Je vois cette chaise très heureuse aujourd'hui.;Je vois cette chaise très heureux aujourd'hui.;heureuse;heureux;heureuse;adjective_noun_agreement
Je vois ces vélos très rouges aujourd'hui.;Je vois ces vélos très rouge aujourd'hui.;rouges;rouge;rouges;adjective_noun_agreement
Nous avons acheté cette lampe très fraîche.;Nous avons acheté cette lampe très fraîches.;fraîche;fraîches;fraîche;adjective_noun_agreement
Tu dois nettoyer ce bureau intelligent.;Tu dois nettoyer ce bureau intelligentes.;intelligent;intelligentes;intelligent;adjective_noun_agreement
Tu dois nettoyer cette lampe belle.;Tu dois nettoyer cette lampe belles.;belle;belles;belle;adjective_noun_agreement
As-tu remarqué cette voiture si heureuse?;As-tu remarqué cette voiture si heureux?;heureuse;heureux;heureuse;adjective_noun_agreement
ces stylos semble heureux.;ces stylos semble heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
Ils ont trouvé ces ordinateurs très grands.;Ils ont trouvé ces ordinateurs très grande.;grands;grande;grands;adjective_noun_agreement
Nous avons acheté cette chaise très intelligente.;Nous avons acheté cette chaise très intelligentes.;intelligente;intelligentes;intelligente;adjective_noun_agreement
Ils ont trouvé cette télévision très rouge.;Ils ont trouvé cette télévision très rouges.;rouge;rouges;rouge;adjective_noun_agreement
Voici cette porte vraiment nouvelle.;Voici cette porte vraiment nouveau.;nouvelle;nouveau;nouvelle;adjective_noun_agreement
Tu dois nettoyer ces fenêtres heureuses.;Tu dois nettoyer ces fenêtres heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
As-tu remarqué ce mur si bleu?;As-tu remarqué ce mur si bleus?;bleu;bleus;bleu;adjective_noun_agreement
Voici ces stylos vraiment petits.;Voici ces stylos vraiment petite.;petits;petite;petits;adjective_noun_agreement
Voici ces chaussures vraiment grandes.;Voici ces chaussures vraiment grand.;grandes;grand;grandes;adjective_noun_agreement
cette chaise semble petite.;cette chaise semble petites.;petite;petites;petite;adjective_noun_agreement
Voici ce chat vraiment beau.;Voici ce chat vraiment beaux.;beau;beaux;beau;adjective_noun_agreement
Je vois cette porte très bleue aujourd'hui.;Je vois cette porte très bleus aujourd'hui.;bleue;bleus;bleue;adjective_noun_agreement
As-tu remarqué ces fenêtres si petites?;As-tu remarqué ces fenêtres si petits?;petites;petits;petites;adjective_noun_agreement
Je vois ces robes très heureuses aujourd'hui.;Je vois ces robes très heureux aujourd'hui.;heureuses;heureux;heureuses;adjective_noun_agreement
Hier, j'ai vu cette porte si fraîche.;Hier, j'ai vu cette porte si frais.;fraîche;frais;fraîche;adjective_noun_agreement
Tu dois nettoyer ce canapé vieux.;Tu dois nettoyer ce canapé vieille.;vieux;vieille;vieux;adjective_noun_agreement
Ils ont trouvé ces tables très intelligentes.;Ils ont trouvé ces tables très intelligente.;intelligentes;intelligente;intelligentes;adjective_noun_agreement
Tu dois nettoyer cette lampe intelligente.;Tu dois nettoyer cette lampe intelligent.;intelligente;intelligent;intelligente;adjective_noun_agreement
Voici cette chaise vraiment grande.;Voici cette chaise vraiment grands.;grande;grands;grande;adjective_noun_agreement
Hier, j'ai vu ces chaussures si heureuses.;Hier, j'ai vu ces chaussures si heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
Hier, j'ai vu ces ordinateurs si rouges.;Hier, j'ai vu ces ordinateurs si rouge.;rouges;rouge;rouges;adjective_noun_agreement
ces livres est nouveaux.;ces livres est nouvelles.;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Je vois ces tables très vieilles aujourd'hui.;Je vois ces tables très vieille aujourd'hui.;vieilles;vieille;vieilles;adjective_noun_agreement
As-tu remarqué ce canapé si petit?;As-tu remarqué ce canapé si petits?;petit;petits;petit;adjective_noun_agreement
Ils ont trouvé ces chaussures très belles.;Ils ont trouvé ces chaussures très beaux.;belles;beaux;belles;adjective_noun_agreement
cette chaise est heureuse.;cette chaise est heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Voici cette télévision vraiment petite.;Voici cette télévision vraiment petites.;petite;petites;petite;adjective_noun_agreement
Voici cette voiture vraiment belle.;Voici cette voiture vraiment beaux.;belle;beaux;belle;adjective_noun_agreement
Hier, j'ai vu ces rideaux si beaux.;Hier, j'ai vu ces rideaux si belles.;beaux;belles;beaux;adjective_noun_agreement
Elle aime ce chien qui est intelligent.;Elle aime ce chien qui est intelligentes.;intelligent;intelligentes;intelligent;adjective_noun_agreement
cette porte est nouvelle.;cette porte est nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Voici cette voiture vraiment belle.;Voici cette voiture vraiment belles.;belle;belles;belle;adjective_noun_agreement
Je vois cette chaise très nouvelle aujourd'hui.;Je vois cette chaise très nouveaux aujourd'hui.;nouvelle;nouveaux;nouvelle;adjective_noun_agreement
Elle aime ces fenêtres qui est petites.;Elle aime ces fenêtres qui est petit.;petites;petit;petites;adjective_noun_agreement
Tu dois nettoyer ce chien bleu.;Tu dois nettoyer ce chien bleus.;bleu;bleus;bleu;adjective_noun_agreement
Nous avons acheté cette voiture très heureuse.;Nous avons acheté cette voiture très heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Tu dois nettoyer ce bureau bleu.;Tu dois nettoyer ce bureau bleues.;bleu;bleues;bleu;adjective_noun_agreement
Hier, j'ai vu ce canapé si frais.;Hier, j'ai vu ce canapé si fraîches.;frais;fraîches;frais;adjective_noun_agreement
Je vois ces maisons très belles aujourd'hui.;Je vois ces maisons très belle aujourd'hui.;belles;belle;belles;adjective_noun_agreement
Elle aime ces vélos qui est heureux.;Elle aime ces vélos qui est heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Hier, j'ai vu ce mur si vieux.;Hier, j'ai vu ce mur si vieille.;vieux;vieille;vieux;adjective_noun_agreement
Tu dois nettoyer cette voiture petite.;Tu dois nettoyer cette voiture petit.;petite;petit;petite;adjective_noun_agreement
As-tu remarqué ce chien si intelligent?;As-tu remarqué ce chien si intelligentes?;intelligent;intelligentes;intelligent;adjective_noun_agreement
Voici cette voiture vraiment petite.;Voici cette voiture vraiment petites.;petite;petites;petite;adjective_noun_agreement
Elle aime ces maisons qui est vieilles.;Elle aime ces maisons qui est vieille.;vieilles;vieille;vieilles;adjective_noun_agreement
ces stylos semble petits.;ces stylos semble petites.;petits;petites;petits;adjective_noun_agreement
Ils ont trouvé ces maisons très heureuses.;Ils ont trouvé ces maisons très heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
ces rideaux semble grands.;ces rideaux semble grandes.;grands;grandes;grands;adjective_noun_agreement
As-tu remarqué ce bureau si grand?;As-tu remarqué ce bureau si grandes?;grand;grandes;grand;adjective_noun_agreement
Je vois cette porte très petite aujourd'hui.;Je vois cette porte très petites aujourd'hui.;petite;petites;petite;adjective_noun_agreement
Je vois ces vélos très heureux aujourd'hui.;Je vois ces vélos très heureuses aujourd'hui.;heureux;heureuses;heureux;adjective_noun_agreement
ce bureau est heureux.;ce bureau est heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
ces maisons est fraîches.;ces maisons est fraîche.;fraîches;fraîche;fraîches;adjective_noun_agreement
Tu dois nettoyer cette télévision grande.;Tu dois nettoyer cette télévision grands.;grande;grands;grande;adjective_noun_agreement
Elle aime cette porte qui est petite.;Elle aime cette porte qui est petites.;petite;petites;petite;adjective_noun_agreement
Tu dois nettoyer ces tables belles.;Tu dois nettoyer ces tables beaux.;belles;beaux;belles;adjective_noun_agreement
ce bureau est rouge.;ce bureau est rouges.;rouge;rouges;rouge;adjective_noun_agreement
Elle aime cette voiture qui est petite.;Elle aime cette voiture qui est petits.;petite;petits;petite;adjective_noun_agreement
Elle aime cette chaise qui est nouvelle.;Elle aime cette chaise qui est nouveau.;nouvelle;nouveau;nouvelle;adjective_noun_agreement
Ils ont trouvé ce chat très petit.;Ils ont trouvé ce chat très petite.;petit;petite;petit;adjective_noun_agreement
Tu dois nettoyer cette télévision vieille.;Tu dois nettoyer cette télévision vieux.;vieille;vieux;vieille;adjective_noun_agreement
Je vois cette porte très grande aujourd'hui.;Je vois cette porte très grandes aujourd'hui.;grande;grandes;grande;adjective_noun_agreement
Voici cette voiture vraiment grande.;Voici cette voiture vraiment grands.;grande;grands;grande;adjective_noun_agreement
Elle aime cette lampe qui est rouge.;Elle aime cette lampe qui est rouges.;rouge;rouges;rouge;adjective_noun_agreement
Je vois cette chaise très rouge aujourd'hui.;Je vois cette chaise très rouges aujourd'hui.;rouge;rouges;rouge;adjective_noun_agreement
ce bureau est grand.;ce bureau est grandes.;grand;grandes;grand;adjective_noun_agreement
Ils ont trouvé ces tables très belles.;Ils ont trouvé ces tables très beaux.;belles;beaux;belles;adjective_noun_agreement
Elle aime ces chaussures qui est grandes.;Elle aime ces chaussures qui est grand.;grandes;grand;grandes;adjective_noun_agreement
Elle aime ces tables qui est grandes.;Elle aime ces tables qui est grand.;grandes;grand;grandes;adjective_noun_agreement
ces vélos semble grands.;ces vélos semble grand.;grands;grand;grands;adjective_noun_agreement
Je vois ces vélos très frais aujourd'hui.;Je vois ces vélos très fraîche aujourd'hui.;frais;fraîche;frais;adjective_noun_agreement
Je vois cette télévision très grande aujourd'hui.;Je vois cette télévision très grand aujourd'hui.;grande;grand;grande;adjective_noun_agreement
Je vois ces stylos très frais aujourd'hui.;Je vois ces stylos très fraîches aujourd'hui.;frais;fraîches;frais;adjective_noun_agreement
ce mur est beau.;ce mur est beaux.;beau;beaux;beau;adjective_noun_agreement
Tu dois nettoyer ces ordinateurs beaux.;Tu dois nettoyer ces ordinateurs belle.;beaux;belle;beaux;adjective_noun_agreement
ce chat semble rouge.;ce chat semble rouges.;rouge;rouges;rouge;adjective_noun_agreement
Je vois ces rideaux très intelligents aujourd'hui.;Je vois ces rideaux très intelligente aujourd'hui.;intelligents;intelligente;intelligents;adjective_noun_agreement
Tu dois nettoyer cette chaise grande.;Tu dois nettoyer cette chaise grands.;grande;grands;grande;adjective_noun_agreement
Hier, j'ai vu ces ordinateurs si vieux.;Hier, j'ai vu ces ordinateurs si vieilles.;vieux;vieilles;vieux;adjective_noun_agreement
Voici ces tables vraiment petites.;Voici ces tables vraiment petite.;petites;petite;petites;adjective_noun_agreement
Nous avons acheté ces robes très rouges.;Nous avons acheté ces robes très rouge.;rouges;rouge;rouges;adjective_noun_agreement
ce chat semble nouveau.;ce chat semble nouveaux.;nouveau;nouveaux;nouveau;adjective_noun_agreement
ce chien est frais.;ce chien est fraîches.;frais;fraîches;frais;adjective_noun_agreement
Hier, j'ai vu ces livres si grands.;Hier, j'ai vu ces livres si grandes.;grands;grandes;grands;adjective_noun_agreement
Hier, j'ai vu ces robes si grandes.;Hier, j'ai vu ces robes si grand.;grandes;grand;grandes;adjective_noun_agreement
Ils ont trouvé cette chaise très intelligente.;Ils ont trouvé cette chaise très intelligents.;intelligente;intelligents;intelligente;adjective_noun_agreement
Elle aime ces chaussures qui est heureuses.;Elle aime ces chaussures qui est heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
Nous avons acheté ce mur très beau.;Nous avons acheté ce mur très belle.;beau;belle;beau;adjective_noun_agreement
Je vois cette chaise très petite aujourd'hui.;Je vois cette chaise très petit aujourd'hui.;petite;petit;petite;adjective_noun_agreement
ces robes semble petites.;ces robes semble petite.;petites;petite;petites;adjective_noun_agreement
Ils ont trouvé cette porte très nouvelle.;Ils ont trouvé cette porte très nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Ils ont trouvé ces ordinateurs très nouveaux.;Ils ont trouvé ces ordinateurs très nouvelle.;nouveaux;nouvelle;nouveaux;adjective_noun_agreement
Je vois ces fenêtres très rouges aujourd'hui.;Je vois ces fenêtres très rouge aujourd'hui.;rouges;rouge;rouges;adjective_noun_agreement
Elle aime ce chat qui est rouge.;Elle aime ce chat qui est rouges.;rouge;rouges;rouge;adjective_noun_agreement
Nous avons acheté ces tables très rouges.;Nous avons acheté ces tables très rouge.;rouges;rouge;rouges;adjective_noun_agreement
Nous avons acheté cette lampe très petite.;Nous avons acheté cette lampe très petit.;petite;petit;petite;adjective_noun_agreement
As-tu remarqué ces stylos si rouges?;As-tu remarqué ces stylos si rouge?;rouges;rouge;rouges;adjective_noun_agreement
Voici cette voiture vraiment belle.;Voici cette voiture vraiment beau.;belle;beau;belle;adjective_noun_agreement
Voici ces ordinateurs vraiment nouveaux.;Voici ces ordinateurs vraiment nouvelles.;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Je vois ce canapé très frais aujourd'hui.;Je vois ce canapé très fraîches aujourd'hui.;frais;fraîches;frais;adjective_noun_agreement
Tu dois nettoyer ces robes fraîches.;Tu dois nettoyer ces robes frais.;fraîches;frais;fraîches;adjective_noun_agreement
Hier, j'ai vu ce canapé si petit.;Hier, j'ai vu ce canapé si petites.;petit;petites;petit;adjective_noun_agreement
Je vois ces rideaux très grands aujourd'hui.;Je vois ces rideaux très grandes aujourd'hui.;grands;grandes;grands;adjective_noun_agreement
ces tables semble rouges.;ces tables semble rouge.;rouges;rouge;rouges;adjective_noun_agreement
Hier, j'ai vu ces vélos si nouveaux.;Hier, j'ai vu ces vélos si nouvelles.;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Hier, j'ai vu cette lampe si belle.;Hier, j'ai vu cette lampe si beau.;belle;beau;belle;adjective_noun_agreement
Je vois cette chaise très nouvelle aujourd'hui.;Je vois cette chaise très nouveau aujourd'hui.;nouvelle;nouveau;nouvelle;adjective_noun_agreement
ces stylos est petits.;ces stylos est petit.;petits;petit;petits;adjective_noun_agreement
Nous avons acheté ce mur très frais.;Nous avons acheté ce mur très fraîches.;frais;fraîches;frais;adjective_noun_agreement
Hier, j'ai vu ces fenêtres si grandes.;Hier, j'ai vu ces fenêtres si grande.;grandes;grande;grandes;adjective_noun_agreement
Elle aime ces ordinateurs qui est frais.;Elle aime ces ordinateurs qui est fraîche.;frais;fraîche;frais;adjective_noun_agreement
Je vois ces vélos très vieux aujourd'hui.;Je vois ces vélos très vieille aujourd'hui.;vieux;vieille;vieux;adjective_noun_agreement
ce chat est nouveau.;ce chat est nouvelle.;nouveau;nouvelle;nouveau;adjective_noun_agreement
Elle aime ce chat qui est intelligent.;Elle aime ce chat qui est intelligente.;intelligent;intelligente;intelligent;adjective_noun_agreement
As-tu remarqué ces rideaux si grands?;As-tu remarqué ces rideaux si grand?;grands;grand;grands;adjective_noun_agreement
Hier, j'ai vu ces tables si belles.;Hier, j'ai vu ces tables si beaux.;belles;beaux;belles;adjective_noun_agreement
Voici ce chat vraiment nouveau.;Voici ce chat vraiment nouvelles.;nouveau;nouvelles;nouveau;adjective_noun_agreement
Nous avons acheté ce chien très rouge.;Nous avons acheté ce chien très rouges.;rouge;rouges;rouge;adjective_noun_agreement
As-tu remarqué ces tables si nouvelles?;As-tu remarqué ces tables si nouvelle?;nouvelles;nouvelle;nouvelles;adjective_noun_agreement
Hier, j'ai vu ce chien si grand.;Hier, j'ai vu ce chien si grandes.;grand;grandes;grand;adjective_noun_agreement
s-tu remarqué ces robes si rapides?;As-tu remarqué ces robes si rapide?;rapides;rapide;rapides;adjective_noun_agreement
Voici ce mur vraiment intense.;Voici ce mur vraiment intenses.;intense;intenses;intense;adjective_noun_agreement
As-tu remarqué ces tables si sombres?;As-tu remarqué ces tables si sombre?;sombres;sombre;sombres;adjective_noun_agreement
As-tu remarqué ce mur si fatigué?;As-tu remarqué ce mur si fatiguées?;fatigué;fatiguées;fatigué;adjective_noun_agreement
ces chaussures semble fatiguées.;ces chaussures semble fatigués.;fatiguées;fatigués;fatiguées;adjective_noun_agreement
Voici ce mur vraiment heureux.;Voici ce mur vraiment heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
cette porte semble heureuse.;cette porte semble heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Hier, j'ai vu ce bureau si rapide.;Hier, j'ai vu ce bureau si rapides.;rapide;rapides;rapide;adjective_noun_agreement
Hier, j'ai vu cette voiture si fatiguée.;Hier, j'ai vu cette voiture si fatigué.;fatiguée;fatigué;fatiguée;adjective_noun_agreement
ces tables semble rapides.;ces tables semble rapide.;rapides;rapide;rapides;adjective_noun_agreement
As-tu remarqué cette porte si heureuse?;As-tu remarqué cette porte si heureux?;heureuse;heureux;heureuse;adjective_noun_agreement
cette chaise est forte.;cette chaise est forts.;forte;forts;forte;adjective_noun_agreement
Voici ces livres vraiment fatigués.;Voici ces livres vraiment fatiguée.;fatigués;fatiguée;fatigués;adjective_noun_agreement
ce chat est intense.;ce chat est intenses.;intense;intenses;intense;adjective_noun_agreement
Je vois ces fenêtres très heureuses aujourd'hui.;Je vois ces fenêtres très heureuse aujourd'hui.;heureuses;heureuse;heureuses;adjective_noun_agreement
Hier, j'ai vu ces fenêtres si fortes.;Hier, j'ai vu ces fenêtres si forte.;fortes;forte;fortes;adjective_noun_agreement
Elle aime ces fenêtres qui est calmes.;Elle aime ces fenêtres qui est calme.;calmes;calme;calmes;adjective_noun_agreement
Nous avons acheté ce chat très heureux.;Nous avons acheté ce chat très heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Elle aime ce chien qui est fatigué.;Elle aime ce chien qui est fatigués.;fatigué;fatigués;fatigué;adjective_noun_agreement
Voici ces tables vraiment intenses.;Voici ces tables vraiment intense.;intenses;intense;intenses;adjective_noun_agreement
Voici ces vélos vraiment sombres.;Voici ces vélos vraiment sombre.;sombres;sombre;sombres;adjective_noun_agreement
Elle aime ces ordinateurs qui est jeunes.;Elle aime ces ordinateurs qui est jeune.;jeunes;jeune;jeunes;adjective_noun_agreement
Je vois cette lampe très jeune aujourd'hui.;Je vois cette lampe très jeunes aujourd'hui.;jeune;jeunes;jeune;adjective_noun_agreement
Elle aime cette lampe qui est grosse.;Elle aime cette lampe qui est grosses.;grosse;grosses;grosse;adjective_noun_agreement
ces tables est fortes.;ces tables est forte.;fortes;forte;fortes;adjective_noun_agreement
Voici ces fenêtres vraiment propres.;Voici ces fenêtres vraiment propre.;propres;propre;propres;adjective_noun_agreement
As-tu remarqué ce mur si sombre?;As-tu remarqué ce mur si sombres?;sombre;sombres;sombre;adjective_noun_agreement
As-tu remarqué ces livres si jeunes?;As-tu remarqué ces livres si jeune?;jeunes;jeune;jeunes;adjective_noun_agreement
As-tu remarqué ces stylos si jeunes?;As-tu remarqué ces stylos si jeune?;jeunes;jeune;jeunes;adjective_noun_agreement
ce chien semble jeune.;ce chien semble jeunes.;jeune;jeunes;jeune;adjective_noun_agreement
Je vois cette voiture très jeune aujourd'hui.;Je vois cette voiture très jeunes aujourd'hui.;jeune;jeunes;jeune;adjective_noun_agreement
Tu dois nettoyer cette porte jeune.;Tu dois nettoyer cette porte jeunes.;jeune;jeunes;jeune;adjective_noun_agreement
Voici ces rideaux vraiment forts.;Voici ces rideaux vraiment forte.;forts;forte;forts;adjective_noun_agreement
ces livres est gros.;ces livres est grosses.;gros;grosses;gros;adjective_noun_agreement
Ils ont trouvé ce mur très jeune.;Ils ont trouvé ce mur très jeunes.;jeune;jeunes;jeune;adjective_noun_agreement
Elle aime ce canapé qui est intense.;Elle aime ce canapé qui est intenses.;intense;intenses;intense;adjective_noun_agreement
Voici ces livres vraiment jeunes.;Voici ces livres vraiment jeune.;jeunes;jeune;jeunes;adjective_noun_agreement
As-tu remarqué ce chien si gros?;As-tu remarqué ce chien si grosse?;gros;grosse;gros;adjective_noun_agreement
ces stylos semble heureux.;ces stylos semble heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
Ils ont trouvé ces livres très sombres.;Ils ont trouvé ces livres très sombre.;sombres;sombre;sombres;adjective_noun_agreement
Je vois ces chaussures très heureuses aujourd'hui.;Je vois ces chaussures très heureux aujourd'hui.;heureuses;heureux;heureuses;adjective_noun_agreement
Je vois ces robes très fatiguées aujourd'hui.;Je vois ces robes très fatiguée aujourd'hui.;fatiguées;fatiguée;fatiguées;adjective_noun_agreement
ce chien semble fort.;ce chien semble forts.;fort;forts;fort;adjective_noun_agreement
Hier, j'ai vu ce canapé si gros.;Hier, j'ai vu ce canapé si grosse.;gros;grosse;gros;adjective_noun_agreement
Voici ces stylos vraiment jeunes.;Voici ces stylos vraiment jeune.;jeunes;jeune;jeunes;adjective_noun_agreement
ces ordinateurs semble calmes.;ces ordinateurs semble calme.;calmes;calme;calmes;adjective_noun_agreement
Tu dois nettoyer ces vélos fatigués.;Tu dois nettoyer ces vélos fatiguée.;fatigués;fatiguée;fatigués;adjective_noun_agreement
Ils ont trouvé ces livres très jeunes.;Ils ont trouvé ces livres très jeune.;jeunes;jeune;jeunes;adjective_noun_agreement
Tu dois nettoyer ces stylos forts.;Tu dois nettoyer ces stylos fortes.;forts;fortes;forts;adjective_noun_agreement
As-tu remarqué cette chaise si forte?;As-tu remarqué cette chaise si forts?;forte;forts;forte;adjective_noun_agreement
Tu dois nettoyer ce chien jeune.;Tu dois nettoyer ce chien jeunes.;jeune;jeunes;jeune;adjective_noun_agreement
Ils ont trouvé cette télévision très sombre.;Ils ont trouvé cette télévision très sombres.;sombre;sombres;sombre;adjective_noun_agreement
Hier, j'ai vu ces stylos si fatigués.;Hier, j'ai vu ces stylos si fatigué.;fatigués;fatigué;fatigués;adjective_noun_agreement
Hier, j'ai vu cette lampe si grosse.;Hier, j'ai vu cette lampe si grosses.;grosse;grosses;grosse;adjective_noun_agreement
Tu dois nettoyer cette lampe fatiguée.;Tu dois nettoyer cette lampe fatiguées.;fatiguée;fatiguées;fatiguée;adjective_noun_agreement
Ils ont trouvé ces fenêtres très heureuses.;Ils ont trouvé ces fenêtres très heureuse.;heureuses;heureuse;heureuses;adjective_noun_agreement
Voici ces chaussures vraiment calmes.;Voici ces chaussures vraiment calme.;calmes;calme;calmes;adjective_noun_agreement
Nous avons acheté ce canapé très calme.;Nous avons acheté ce canapé très calmes.;calme;calmes;calme;adjective_noun_agreement
cette voiture est calme.;cette voiture est calmes.;calme;calmes;calme;adjective_noun_agreement
ces fenêtres est sombres.;ces fenêtres est sombre.;sombres;sombre;sombres;adjective_noun_agreement
Nous avons acheté ces chaussures très sombres.;Nous avons acheté ces chaussures très sombre.;sombres;sombre;sombres;adjective_noun_agreement
Nous avons acheté ce chat très fatigué.;Nous avons acheté ce chat très fatiguée.;fatigué;fatiguée;fatigué;adjective_noun_agreement
ce bureau semble intense.;ce bureau semble intenses.;intense;intenses;intense;adjective_noun_agreement
Tu dois nettoyer ce mur propre.;Tu dois nettoyer ce mur propres.;propre;propres;propre;adjective_noun_agreement
Hier, j'ai vu ce chat si heureux.;Hier, j'ai vu ce chat si heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Je vois ces chaussures très fatiguées aujourd'hui.;Je vois ces chaussures très fatiguée aujourd'hui.;fatiguées;fatiguée;fatiguées;adjective_noun_agreement
Ils ont trouvé cette chaise très sombre.;Ils ont trouvé cette chaise très sombres.;sombre;sombres;sombre;adjective_noun_agreement
ce chien est propre.;ce chien est propres.;propre;propres;propre;adjective_noun_agreement
As-tu remarqué ces fenêtres si grosses?;As-tu remarqué ces fenêtres si gros?;grosses;gros;grosses;adjective_noun_agreement
Elle aime ces robes qui est fatiguées.;Elle aime ces robes qui est fatigué.;fatiguées;fatigué;fatiguées;adjective_noun_agreement
Nous avons acheté ce canapé très intense.;Nous avons acheté ce canapé très intenses.;intense;intenses;intense;adjective_noun_agreement
Nous avons acheté cette voiture très fatiguée.;Nous avons acheté cette voiture très fatigués.;fatiguée;fatigués;fatiguée;adjective_noun_agreement
Elle aime ces chaussures qui est fatiguées.;Elle aime ces chaussures qui est fatigué.;fatiguées;fatigué;fatiguées;adjective_noun_agreement
Voici cette voiture vraiment sombre.;Voici cette voiture vraiment sombres.;sombre;sombres;sombre;adjective_noun_agreement
Elle aime ce mur qui est fort.;Elle aime ce mur qui est fortes.;fort;fortes;fort;adjective_noun_agreement
Tu dois nettoyer ces tables rapides.;Tu dois nettoyer ces tables rapide.;rapides;rapide;rapides;adjective_noun_agreement
As-tu remarqué ce canapé si fatigué?;As-tu remarqué ce canapé si fatigués?;fatigué;fatigués;fatigué;adjective_noun_agreement
Nous avons acheté cette télévision très heureuse.;Nous avons acheté cette télévision très heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
