good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Quand il fait froid, Elles se regardent vite.;Quand il fait froid, Elles te regardent vite.;se;te;se;anaphor_agreement
Quand il fait froid, Je me dépêche vite.;Quand il fait froid, Je te dépêche vite.;me;te;me;anaphor_agreement
Quand il fait froid, Tu te dépêches vite.;Quand il fait froid, Tu se dépêches vite.;te;se;te;anaphor_agreement
Quand il fait froid, Il se dépêche vite.;Quand il fait froid, Il me dépêche vite.;se;me;se;anaphor_agreement
Quand il fait froid, Elle se dépêche vite.;Quand il fait froid, Elle me dépêche vite.;se;me;se;anaphor_agreement
Quand il fait froid, Nous nous dépêchons vite.;Quand il fait froid, Nous me dépêchons vite.;nous;me;nous;anaphor_agreement
Quand il fait froid, Vous vous dépêchez vite.;Quand il fait froid, Vous nous dépêchez vite.;vous;nous;vous;anaphor_agreement
Quand il fait froid, Ils se dépêchent vite.;Quand il fait froid, Ils vous dépêchent vite.;se;vous;se;anaphor_agreement
Quand il fait froid, Elles se dépêchent vite.;Quand il fait froid, Elles vous dépêchent vite.;se;vous;se;anaphor_agreement
Je me lave dès qu'il se lève.;Je se lave dès qu'il se lève.;me;se;me;anaphor_agreement
Tu te laves dès qu'il se lève.;Tu me laves dès qu'il se lève.;te;me;te;anaphor_agreement
Il se lave dès qu'il se lève.;Il vous lave dès qu'il se lève.;se;vous;se;anaphor_agreement
Elle se lave dès qu'il se lève.;Elle nous lave dès qu'il se lève.;se;nous;se;anaphor_agreement
Nous nous lavons dès qu'il se lève.;Nous me lavons dès qu'il se lève.;nous;me;nous;anaphor_agreement
Vous vous lavez dès qu'il se lève.;Vous te lavez dès qu'il se lève.;vous;te;vous;anaphor_agreement
Ils se lavent dès qu'il se lève.;Ils nous lavent dès qu'il se lève.;se;nous;se;anaphor_agreement
Elles se lavent dès qu'il se lève.;Elles vous lavent dès qu'il se lève.;se;vous;se;anaphor_agreement
Je me réveille dès qu'il se lève.;Je vous réveille dès qu'il se lève.;me;vous;me;anaphor_agreement
Tu te réveilles dès qu'il se lève.;Tu nous réveilles dès qu'il se lève.;te;nous;te;anaphor_agreement
Il se réveille dès qu'il se lève.;Il vous réveille dès qu'il se lève.;se;vous;se;anaphor_agreement
Elle se réveille dès qu'il se lève.;Elle me réveille dès qu'il se lève.;se;me;se;anaphor_agreement
Nous nous réveillons dès qu'il se lève.;Nous te réveillons dès qu'il se lève.;nous;te;nous;anaphor_agreement
Vous vous réveillez dès qu'il se lève.;Vous se réveillez dès qu'il se lève.;vous;se;vous;anaphor_agreement
Ils se réveillent dès qu'il se lève.;Ils me réveillent dès qu'il se lève.;se;me;se;anaphor_agreement
Elles se réveillent dès qu'il se lève.;Elles me réveillent dès qu'il se lève.;se;me;se;anaphor_agreement
Je me lève dès qu'il se lève.;Je te lève dès qu'il se lève.;me;te;me;anaphor_agreement
Tu te lèves dès qu'il se lève.;Tu vous lèves dès qu'il se lève.;te;vous;te;anaphor_agreement
Il se lève dès qu'il se lève.;Il nous lève dès qu'il se lève.;se;nous;se;anaphor_agreement
Elle se lève dès qu'il se lève.;Elle nous lève dès qu'il se lève.;se;nous;se;anaphor_agreement
Nous nous levons dès qu'il se lève.;Nous se levons dès qu'il se lève.;nous;se;nous;anaphor_agreement
Vous vous levez dès qu'il se lève.;Vous me levez dès qu'il se lève.;vous;me;vous;anaphor_agreement
Ils se lèvent dès qu'il se lève.;Ils te lèvent dès qu'il se lève.;se;te;se;anaphor_agreement
Elles se lèvent dès qu'il se lève.;Elles nous lèvent dès qu'il se lève.;se;nous;se;anaphor_agreement
Je me couche dès qu'il se lève.;Je nous couche dès qu'il se lève.;me;nous;me;anaphor_agreement
Tu te couches dès qu'il se lève.;Tu nous couches dès qu'il se lève.;te;nous;te;anaphor_agreement
Il se couche dès qu'il se lève.;Il te couche dès qu'il se lève.;se;te;se;anaphor_agreement
Elle se couche dès qu'il se lève.;Elle me couche dès qu'il se lève.;se;me;se;anaphor_agreement
Nous nous couchons dès qu'il se lève.;Nous se couchons dès qu'il se lève.;nous;se;nous;anaphor_agreement
Vous vous couchez dès qu'il se lève.;Vous se couchez dès qu'il se lève.;vous;se;vous;anaphor_agreement
Ils se couchent dès qu'il se lève.;Ils nous couchent dès qu'il se lève.;se;nous;se;anaphor_agreement
Elles se couchent dès qu'il se lève.;Elles nous couchent dès qu'il se lève.;se;nous;se;anaphor_agreement
Je me habille dès qu'il se lève.;Je te habille dès qu'il se lève.;me;te;me;anaphor_agreement
Tu te habilles dès qu'il se lève.;Tu vous habilles dès qu'il se lève.;te;vous;te;anaphor_agreement
Il se habille dès qu'il se lève.;Il te habille dès qu'il se lève.;se;te;se;anaphor_agreement
Elle se habille dès qu'il se lève.;Elle me habille dès qu'il se lève.;se;me;se;anaphor_agreement
Nous nous habillons dès qu'il se lève.;Nous se habillons dès qu'il se lève.;nous;se;nous;anaphor_agreement
Vous vous habillez dès qu'il se lève.;Vous nous habillez dès qu'il se lève.;vous;nous;vous;anaphor_agreement
Ils se habillent dès qu'il se lève.;Ils nous habillent dès qu'il se lève.;se;nous;se;anaphor_agreement
Elles se habillent dès qu'il se lève.;Elles me habillent dès qu'il se lève.;se;me;se;anaphor_agreement
Je me regarde dès qu'il se lève.;Je vous regarde dès qu'il se lève.;me;vous;me;anaphor_agreement
Tu te regardes dès qu'il se lève.;Tu se regardes dès qu'il se lève.;te;se;te;anaphor_agreement
Il se regarde dès qu'il se lève.;Il vous regarde dès qu'il se lève.;se;vous;se;anaphor_agreement
Elle se regarde dès qu'il se lève.;Elle me regarde dès qu'il se lève.;se;me;se;anaphor_agreement
Nous nous regardons dès qu'il se lève.;Nous te regardons dès qu'il se lève.;nous;te;nous;anaphor_agreement
Vous vous regardez dès qu'il se lève.;Vous me regardez dès qu'il se lève.;vous;me;vous;anaphor_agreement
Ils se regardent dès qu'il se lève.;Ils me regardent dès qu'il se lève.;se;me;se;anaphor_agreement
Elles se regardent dès qu'il se lève.;Elles me regardent dès qu'il se lève.;se;me;se;anaphor_agreement
Je me dépêche dès qu'il se lève.;Je te dépêche dès qu'il se lève.;me;te;me;anaphor_agreement
Tu te dépêches dès qu'il se lève.;Tu nous dépêches dès qu'il se lève.;te;nous;te;anaphor_agreement
Il se dépêche dès qu'il se lève.;Il te dépêche dès qu'il se lève.;se;te;se;anaphor_agreement
Elle se dépêche dès qu'il se lève.;Elle nous dépêche dès qu'il se lève.;se;nous;se;anaphor_agreement
Nous nous dépêchons dès qu'il se lève.;Nous se dépêchons dès qu'il se lève.;nous;se;nous;anaphor_agreement
Vous vous dépêchez dès qu'il se lève.;Vous me dépêchez dès qu'il se lève.;vous;me;vous;anaphor_agreement
Ils se dépêchent dès qu'il se lève.;Ils me dépêchent dès qu'il se lève.;se;me;se;anaphor_agreement
Elles se dépêchent dès qu'il se lève.;Elles vous dépêchent dès qu'il se lève.;se;vous;se;anaphor_agreement
Je me lave après le déjeuner.;Je te lave après le déjeuner.;me;te;me;anaphor_agreement
Tu te laves après le déjeuner.;Tu nous laves après le déjeuner.;te;nous;te;anaphor_agreement
Il se lave après le déjeuner.;Il nous lave après le déjeuner.;se;nous;se;anaphor_agreement
Elle se lave après le déjeuner.;Elle vous lave après le déjeuner.;se;vous;se;anaphor_agreement
Nous nous lavons après le déjeuner.;Nous vous lavons après le déjeuner.;nous;vous;nous;anaphor_agreement
Vous vous lavez après le déjeuner.;Vous me lavez après le déjeuner.;vous;me;vous;anaphor_agreement
Ils se lavent après le déjeuner.;Ils nous lavent après le déjeuner.;se;nous;se;anaphor_agreement
Elles se lavent après le déjeuner.;Elles vous lavent après le déjeuner.;se;vous;se;anaphor_agreement
Je me réveille après le déjeuner.;Je nous réveille après le déjeuner.;me;nous;me;anaphor_agreement
Tu te réveilles après le déjeuner.;Tu se réveilles après le déjeuner.;te;se;te;anaphor_agreement
Il se réveille après le déjeuner.;Il nous réveille après le déjeuner.;se;nous;se;anaphor_agreement
Elle se réveille après le déjeuner.;Elle me réveille après le déjeuner.;se;me;se;anaphor_agreement
Nous nous réveillons après le déjeuner.;Nous se réveillons après le déjeuner.;nous;se;nous;anaphor_agreement
Vous vous réveillez après le déjeuner.;Vous se réveillez après le déjeuner.;vous;se;vous;anaphor_agreement
Ils se réveillent après le déjeuner.;Ils te réveillent après le déjeuner.;se;te;se;anaphor_agreement
Elles se réveillent après le déjeuner.;Elles te réveillent après le déjeuner.;se;te;se;anaphor_agreement
Je me lève après le déjeuner.;Je vous lève après le déjeuner.;me;vous;me;anaphor_agreement
Tu te lèves après le déjeuner.;Tu me lèves après le déjeuner.;te;me;te;anaphor_agreement
Il se lève après le déjeuner.;Il vous lève après le déjeuner.;se;vous;se;anaphor_agreement
Elle se lève après le déjeuner.;Elle me lève après le déjeuner.;se;me;se;anaphor_agreement
Nous nous levons après le déjeuner.;Nous me levons après le déjeuner.;nous;me;nous;anaphor_agreement
Vous vous levez après le déjeuner.;Vous se levez après le déjeuner.;vous;se;vous;anaphor_agreement
Ils se lèvent après le déjeuner.;Ils me lèvent après le déjeuner.;se;me;se;anaphor_agreement
Elles se lèvent après le déjeuner.;Elles te lèvent après le déjeuner.;se;te;se;anaphor_agreement
Je me couche après le déjeuner.;Je te couche après le déjeuner.;me;te;me;anaphor_agreement
Tu te couches après le déjeuner.;Tu nous couches après le déjeuner.;te;nous;te;anaphor_agreement
Il se couche après le déjeuner.;Il me couche après le déjeuner.;se;me;se;anaphor_agreement
Elle se couche après le déjeuner.;Elle te couche après le déjeuner.;se;te;se;anaphor_agreement
Nous nous couchons après le déjeuner.;Nous te couchons après le déjeuner.;nous;te;nous;anaphor_agreement
Vous vous couchez après le déjeuner.;Vous te couchez après le déjeuner.;vous;te;vous;anaphor_agreement
Ils se couchent après le déjeuner.;Ils te couchent après le déjeuner.;se;te;se;anaphor_agreement
Elles se couchent après le déjeuner.;Elles me couchent après le déjeuner.;se;me;se;anaphor_agreement
Je me habille après le déjeuner.;Je te habille après le déjeuner.;me;te;me;anaphor_agreement
Tu te habilles après le déjeuner.;Tu vous habilles après le déjeuner.;te;vous;te;anaphor_agreement
Il se habille après le déjeuner.;Il vous habille après le déjeuner.;se;vous;se;anaphor_agreement
Elle se habille après le déjeuner.;Elle me habille après le déjeuner.;se;me;se;anaphor_agreement
Nous nous habillons après le déjeuner.;Nous vous habillons après le déjeuner.;nous;vous;nous;anaphor_agreement
Vous vous habillez après le déjeuner.;Vous nous habillez après le déjeuner.;vous;nous;vous;anaphor_agreement
Ils se habillent après le déjeuner.;Ils nous habillent après le déjeuner.;se;nous;se;anaphor_agreement
Elles se habillent après le déjeuner.;Elles vous habillent après le déjeuner.;se;vous;se;anaphor_agreement
Je me regarde après le déjeuner.;Je nous regarde après le déjeuner.;me;nous;me;anaphor_agreement
Tu te regardes après le déjeuner.;Tu se regardes après le déjeuner.;te;se;te;anaphor_agreement
Il se regarde après le déjeuner.;Il nous regarde après le déjeuner.;se;nous;se;anaphor_agreement
Elle se regarde après le déjeuner.;Elle vous regarde après le déjeuner.;se;vous;se;anaphor_agreement
Nous nous regardons après le déjeuner.;Nous te regardons après le déjeuner.;nous;te;nous;anaphor_agreement
Vous vous regardez après le déjeuner.;Vous te regardez après le déjeuner.;vous;te;vous;anaphor_agreement
Ils se regardent après le déjeuner.;Ils me regardent après le déjeuner.;se;me;se;anaphor_agreement
Elles se regardent après le déjeuner.;Elles me regardent après le déjeuner.;se;me;se;anaphor_agreement
Je me dépêche après le déjeuner.;Je nous dépêche après le déjeuner.;me;nous;me;anaphor_agreement
Tu te dépêches après le déjeuner.;Tu vous dépêches après le déjeuner.;te;vous;te;anaphor_agreement
Il se dépêche après le déjeuner.;Il te dépêche après le déjeuner.;se;te;se;anaphor_agreement
Elle se dépêche après le déjeuner.;Elle nous dépêche après le déjeuner.;se;nous;se;anaphor_agreement
Nous nous dépêchons après le déjeuner.;Nous me dépêchons après le déjeuner.;nous;me;nous;anaphor_agreement
Vous vous dépêchez après le déjeuner.;Vous nous dépêchez après le déjeuner.;vous;nous;vous;anaphor_agreement
Ils se dépêchent après le déjeuner.;Ils vous dépêchent après le déjeuner.;se;vous;se;anaphor_agreement
Elles se dépêchent après le déjeuner.;Elles te dépêchent après le déjeuner.;se;te;se;anaphor_agreement
En semaine, Je me lave avant de partir.;En semaine, Je vous lave avant de partir.;me;vous;me;anaphor_agreement
En semaine, Tu te laves avant de partir.;En semaine, Tu me laves avant de partir.;te;me;te;anaphor_agreement
En semaine, Il se lave avant de partir.;En semaine, Il te lave avant de partir.;se;te;se;anaphor_agreement
En semaine, Elle se lave avant de partir.;En semaine, Elle vous lave avant de partir.;se;vous;se;anaphor_agreement
En semaine, Nous nous lavons avant de partir.;En semaine, Nous se lavons avant de partir.;nous;se;nous;anaphor_agreement
En semaine, Vous vous lavez avant de partir.;En semaine, Vous se lavez avant de partir.;vous;se;vous;anaphor_agreement
En semaine, Ils se lavent avant de partir.;En semaine, Ils te lavent avant de partir.;se;te;se;anaphor_agreement
En semaine, Elles se lavent avant de partir.;En semaine, Elles me lavent avant de partir.;se;me;se;anaphor_agreement
En semaine, Je me réveille avant de partir.;En semaine, Je nous réveille avant de partir.;me;nous;me;anaphor_agreement
En semaine, Tu te réveilles avant de partir.;En semaine, Tu se réveilles avant de partir.;te;se;te;anaphor_agreement
En semaine, Il se réveille avant de partir.;En semaine, Il te réveille avant de partir.;se;te;se;anaphor_agreement
En semaine, Elle se réveille avant de partir.;En semaine, Elle vous réveille avant de partir.;se;vous;se;anaphor_agreement
En semaine, Nous nous réveillons avant de partir.;En semaine, Nous vous réveillons avant de partir.;nous;vous;nous;anaphor_agreement
En semaine, Vous vous réveillez avant de partir.;En semaine, Vous me réveillez avant de partir.;vous;me;vous;anaphor_agreement
En semaine, Ils se réveillent avant de partir.;En semaine, Ils me réveillent avant de partir.;se;me;se;anaphor_agreement
En semaine, Elles se réveillent avant de partir.;En semaine, Elles vous réveillent avant de partir.;se;vous;se;anaphor_agreement
En semaine, Je me lève avant de partir.;En semaine, Je nous lève avant de partir.;me;nous;me;anaphor_agreement
En semaine, Tu te lèves avant de partir.;En semaine, Tu vous lèves avant de partir.;te;vous;te;anaphor_agreement
En semaine, Il se lève avant de partir.;En semaine, Il nous lève avant de partir.;se;nous;se;anaphor_agreement
En semaine, Elle se lève avant de partir.;En semaine, Elle nous lève avant de partir.;se;nous;se;anaphor_agreement
En semaine, Nous nous levons avant de partir.;En semaine, Nous te levons avant de partir.;nous;te;nous;anaphor_agreement
En semaine, Vous vous levez avant de partir.;En semaine, Vous nous levez avant de partir.;vous;nous;vous;anaphor_agreement
En semaine, Ils se lèvent avant de partir.;En semaine, Ils vous lèvent avant de partir.;se;vous;se;anaphor_agreement
En semaine, Elles se lèvent avant de partir.;En semaine, Elles te lèvent avant de partir.;se;te;se;anaphor_agreement
En semaine, Je me couche avant de partir.;En semaine, Je te couche avant de partir.;me;te;me;anaphor_agreement
En semaine, Tu te couches avant de partir.;En semaine, Tu me couches avant de partir.;te;me;te;anaphor_agreement
En semaine, Il se couche avant de partir.;En semaine, Il vous couche avant de partir.;se;vous;se;anaphor_agreement
En semaine, Elle se couche avant de partir.;En semaine, Elle te couche avant de partir.;se;te;se;anaphor_agreement
En semaine, Nous nous couchons avant de partir.;En semaine, Nous se couchons avant de partir.;nous;se;nous;anaphor_agreement
En semaine, Vous vous couchez avant de partir.;En semaine, Vous nous couchez avant de partir.;vous;nous;vous;anaphor_agreement
En semaine, Ils se couchent avant de partir.;En semaine, Ils nous couchent avant de partir.;se;nous;se;anaphor_agreement
En semaine, Elles se couchent avant de partir.;En semaine, Elles vous couchent avant de partir.;se;vous;se;anaphor_agreement
En semaine, Je me habille avant de partir.;En semaine, Je nous habille avant de partir.;me;nous;me;anaphor_agreement
En semaine, Tu te habilles avant de partir.;En semaine, Tu me habilles avant de partir.;te;me;te;anaphor_agreement
En semaine, Il se habille avant de partir.;En semaine, Il nous habille avant de partir.;se;nous;se;anaphor_agreement
En semaine, Elle se habille avant de partir.;En semaine, Elle vous habille avant de partir.;se;vous;se;anaphor_agreement
En semaine, Nous nous habillons avant de partir.;En semaine, Nous me habillons avant de partir.;nous;me;nous;anaphor_agreement
En semaine, Vous vous habillez avant de partir.;En semaine, Vous te habillez avant de partir.;vous;te;vous;anaphor_agreement
En semaine, Ils se habillent avant de partir.;En semaine, Ils nous habillent avant de partir.;se;nous;se;anaphor_agreement
En semaine, Elles se habillent avant de partir.;En semaine, Elles nous habillent avant de partir.;se;nous;se;anaphor_agreement
En semaine, Je me regarde avant de partir.;En semaine, Je nous regarde avant de partir.;me;nous;me;anaphor_agreement
En semaine, Tu te regardes avant de partir.;En semaine, Tu nous regardes avant de partir.;te;nous;te;anaphor_agreement
En semaine, Il se regarde avant de partir.;En semaine, Il te regarde avant de partir.;se;te;se;anaphor_agreement
En semaine, Elle se regarde avant de partir.;En semaine, Elle nous regarde avant de partir.;se;nous;se;anaphor_agreement
En semaine, Nous nous regardons avant de partir.;En semaine, Nous me regardons avant de partir.;nous;me;nous;anaphor_agreement
En semaine, Vous vous regardez avant de partir.;En semaine, Vous te regardez avant de partir.;vous;te;vous;anaphor_agreement
En semaine, Ils se regardent avant de partir.;En semaine, Ils me regardent avant de partir.;se;me;se;anaphor_agreement
En semaine, Elles se regardent avant de partir.;En semaine, Elles me regardent avant de partir.;se;me;se;anaphor_agreement
En semaine, Je me dépêche avant de partir.;En semaine, Je nous dépêche avant de partir.;me;nous;me;anaphor_agreement
En semaine, Tu te dépêches avant de partir.;En semaine, Tu nous dépêches avant de partir.;te;nous;te;anaphor_agreement
En semaine, Il se dépêche avant de partir.;En semaine, Il me dépêche avant de partir.;se;me;se;anaphor_agreement
En semaine, Elle se dépêche avant de partir.;En semaine, Elle te dépêche avant de partir.;se;te;se;anaphor_agreement
En semaine, Nous nous dépêchons avant de partir.;En semaine, Nous se dépêchons avant de partir.;nous;se;nous;anaphor_agreement
En semaine, Vous vous dépêchez avant de partir.;En semaine, Vous nous dépêchez avant de partir.;vous;nous;vous;anaphor_agreement
En semaine, Ils se dépêchent avant de partir.;En semaine, Ils me dépêchent avant de partir.;se;me;se;anaphor_agreement
En semaine, Elles se dépêchent avant de partir.;En semaine, Elles vous dépêchent avant de partir.;se;vous;se;anaphor_agreement
Avant midi, Je me lave calmement.;Avant midi, Je vous lave calmement.;me;vous;me;anaphor_agreement
Avant midi, Tu te laves calmement.;Avant midi, Tu nous laves calmement.;te;nous;te;anaphor_agreement
Avant midi, Il se lave calmement.;Avant midi, Il me lave calmement.;se;me;se;anaphor_agreement
Avant midi, Elle se lave calmement.;Avant midi, Elle nous lave calmement.;se;nous;se;anaphor_agreement
Avant midi, Nous nous lavons calmement.;Avant midi, Nous te lavons calmement.;nous;te;nous;anaphor_agreement
Avant midi, Vous vous lavez calmement.;Avant midi, Vous se lavez calmement.;vous;se;vous;anaphor_agreement
Avant midi, Ils se lavent calmement.;Avant midi, Ils me lavent calmement.;se;me;se;anaphor_agreement
Avant midi, Elles se lavent calmement.;Avant midi, Elles nous lavent calmement.;se;nous;se;anaphor_agreement
Avant midi, Je me réveille calmement.;Avant midi, Je te réveille calmement.;me;te;me;anaphor_agreement
Avant midi, Tu te réveilles calmement.;Avant midi, Tu se réveilles calmement.;te;se;te;anaphor_agreement
Avant midi, Il se réveille calmement.;Avant midi, Il vous réveille calmement.;se;vous;se;anaphor_agreement
Avant midi, Elle se réveille calmement.;Avant midi, Elle me réveille calmement.;se;me;se;anaphor_agreement
Avant midi, Nous nous réveillons calmement.;Avant midi, Nous se réveillons calmement.;nous;se;nous;anaphor_agreement
Avant midi, Vous vous réveillez calmement.;Avant midi, Vous te réveillez calmement.;vous;te;vous;anaphor_agreement
Avant midi, Ils se réveillent calmement.;Avant midi, Ils vous réveillent calmement.;se;vous;se;anaphor_agreement
Avant midi, Elles se réveillent calmement.;Avant midi, Elles te réveillent calmement.;se;te;se;anaphor_agreement
Avant midi, Je me lève calmement.;Avant midi, Je se lève calmement.;me;se;me;anaphor_agreement
Avant midi, Tu te lèves calmement.;Avant midi, Tu vous lèves calmement.;te;vous;te;anaphor_agreement
Avant midi, Il se lève calmement.;Avant midi, Il te lève calmement.;se;te;se;anaphor_agreement
Avant midi, Elle se lève calmement.;Avant midi, Elle nous lève calmement.;se;nous;se;anaphor_agreement
Avant midi, Nous nous levons calmement.;Avant midi, Nous vous levons calmement.;nous;vous;nous;anaphor_agreement
Avant midi, Vous vous levez calmement.;Avant midi, Vous te levez calmement.;vous;te;vous;anaphor_agreement
Avant midi, Ils se lèvent calmement.;Avant midi, Ils vous lèvent calmement.;se;vous;se;anaphor_agreement
Avant midi, Elles se lèvent calmement.;Avant midi, Elles me lèvent calmement.;se;me;se;anaphor_agreement
Avant midi, Je me couche calmement.;Avant midi, Je nous couche calmement.;me;nous;me;anaphor_agreement
Avant midi, Tu te couches calmement.;Avant midi, Tu se couches calmement.;te;se;te;anaphor_agreement
Avant midi, Il se couche calmement.;Avant midi, Il te couche calmement.;se;te;se;anaphor_agreement
Avant midi, Elle se couche calmement.;Avant midi, Elle me couche calmement.;se;me;se;anaphor_agreement
Avant midi, Nous nous couchons calmement.;Avant midi, Nous te couchons calmement.;nous;te;nous;anaphor_agreement
Avant midi, Vous vous couchez calmement.;Avant midi, Vous se couchez calmement.;vous;se;vous;anaphor_agreement
Avant midi, Ils se couchent calmement.;Avant midi, Ils vous couchent calmement.;se;vous;se;anaphor_agreement
Avant midi, Elles se couchent calmement.;Avant midi, Elles te couchent calmement.;se;te;se;anaphor_agreement
Avant midi, Je me habille calmement.;Avant midi, Je nous habille calmement.;me;nous;me;anaphor_agreement
Avant midi, Tu te habilles calmement.;Avant midi, Tu vous habilles calmement.;te;vous;te;anaphor_agreement
Avant midi, Il se habille calmement.;Avant midi, Il me habille calmement.;se;me;se;anaphor_agreement
Avant midi, Elle se habille calmement.;Avant midi, Elle vous habille calmement.;se;vous;se;anaphor_agreement
Avant midi, Nous nous habillons calmement.;Avant midi, Nous vous habillons calmement.;nous;vous;nous;anaphor_agreement
Avant midi, Vous vous habillez calmement.;Avant midi, Vous te habillez calmement.;vous;te;vous;anaphor_agreement
Avant midi, Ils se habillent calmement.;Avant midi, Ils nous habillent calmement.;se;nous;se;anaphor_agreement
Avant midi, Elles se habillent calmement.;Avant midi, Elles te habillent calmement.;se;te;se;anaphor_agreement
Avant midi, Je me regarde calmement.;Avant midi, Je te regarde calmement.;me;te;me;anaphor_agreement
Avant midi, Tu te regardes calmement.;Avant midi, Tu me regardes calmement.;te;me;te;anaphor_agreement
Avant midi, Il se regarde calmement.;Avant midi, Il nous regarde calmement.;se;nous;se;anaphor_agreement
Avant midi, Elle se regarde calmement.;Avant midi, Elle te regarde calmement.;se;te;se;anaphor_agreement
Avant midi, Nous nous regardons calmement.;Avant midi, Nous se regardons calmement.;nous;se;nous;anaphor_agreement
Avant midi, Vous vous regardez calmement.;Avant midi, Vous nous regardez calmement.;vous;nous;vous;anaphor_agreement
