good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Vous prenez en silence.,Vous prennent en silence.,Vous,Vous,prenez,subject_verb_agreement
Elles voient pendant le week-end.,Elles voit pendant le week-end.,Elles,Elles,voient,subject_verb_agreement
Tu prends le matin.,Tu prennent le matin.,Tu,Tu,prends,subject_verb_agreement
Elles parlent avec ses amis.,Elles parle avec ses amis.,Elles,Elles,parlent,subject_verb_agreement
Vous prenez en silence.,Vous prends en silence.,Vous,Vous,prenez,subject_verb_agreement
Tu parles chez moi.,Tu parlez chez moi.,Tu,Tu,parles,subject_verb_agreement
Nous prenons chez moi.,Nous prend chez moi.,Nous,Nous,prenons,subject_verb_agreement
La fille prend pendant le week-end.,La fille prenez pendant le week-end.,La fille,La fille,prend,subject_verb_agreement
Elles prennent à l'école.,Elles prend à l'école.,Elles,Elles,prennent,subject_verb_agreement
La fille parle au marché.,La fille parlent au marché.,La fille,La fille,parle,subject_verb_agreement
La fille prend rapidement.,La fille prenez rapidement.,La fille,La fille,prend,subject_verb_agreement
Nous voyons en été.,Nous voient en été.,Nous,Nous,voyons,subject_verb_agreement
Il finit le matin.,Il finis le matin.,Il,Il,finit,subject_verb_agreement
Tu prends chez moi.,Tu prend chez moi.,Tu,Tu,prends,subject_verb_agreement
Ils parlent en silence.,Ils parle en silence.,Ils,Ils,parlent,subject_verb_agreement
Tu prends avec ses amis.,Tu prend avec ses amis.,Tu,Tu,prends,subject_verb_agreement
La fille finit chez moi.,La fille finissez chez moi.,La fille,La fille,finit,subject_verb_agreement
Il finit le matin.,Il finissent le matin.,Il,Il,finit,subject_verb_agreement
Le garçon vient en été.,Le garçon venez en été.,Le garçon,Le garçon,vient,subject_verb_agreement
Elles viennent au marché.,Elles venez au marché.,Elles,Elles,viennent,subject_verb_agreement
Elles prennent avec ses amis.,Elles prenons avec ses amis.,Elles,Elles,prennent,subject_verb_agreement
Nous parlons à l'école.,Nous parlez à l'école.,Nous,Nous,parlons,subject_verb_agreement
Elle prend avec ses amis.,Elle prenez avec ses amis.,Elle,Elle,prend,subject_verb_agreement
Nous parlons en été.,Nous parlent en été.,Nous,Nous,parlons,subject_verb_agreement
Vous parlez le matin.,Vous parle le matin.,Vous,Vous,parlez,subject_verb_agreement
Les garçons parlent rapidement.,Les garçons parle rapidement.,Les garçons,Les garçons,parlent,subject_verb_agreement
On prend au marché.,On prennent au marché.,On,On,prend,subject_verb_agreement
Nous voyons chez moi.,Nous vois chez moi.,Nous,Nous,voyons,subject_verb_agreement
Il vient tous les jours.,Il viens tous les jours.,Il,Il,vient,subject_verb_agreement
On voit au marché.,On voient au marché.,On,On,voit,subject_verb_agreement
On finit en silence.,On finis en silence.,On,On,finit,subject_verb_agreement
Ils viennent le matin.,Ils venez le matin.,Ils,Ils,viennent,subject_verb_agreement
Les filles voient en été.,Les filles vois en été.,Les filles,Les filles,voient,subject_verb_agreement
Tu finis à l'école.,Tu finit à l'école.,Tu,Tu,finis,subject_verb_agreement
Les garçons viennent au marché.,Les garçons venez au marché.,Les garçons,Les garçons,viennent,subject_verb_agreement
Je vois rapidement.,Je voit rapidement.,Je,Je,vois,subject_verb_agreement
La fille finit au marché.,La fille finissent au marché.,La fille,La fille,finit,subject_verb_agreement
Nous voyons avec ses amis.,Nous voient avec ses amis.,Nous,Nous,voyons,subject_verb_agreement
Le garçon prend à l'école.,Le garçon prennent à l'école.,Le garçon,Le garçon,prend,subject_verb_agreement
Ils voient chez moi.,Ils vois chez moi.,Ils,Ils,voient,subject_verb_agreement
Vous venez tous les jours.,Vous venons tous les jours.,Vous,Vous,venez,subject_verb_agreement
Vous voyez à l'école.,Vous voit à l'école.,Vous,Vous,voyez,subject_verb_agreement
Elle vient en été.,Elle viennent en été.,Elle,Elle,vient,subject_verb_agreement
Tu viens tous les jours.,Tu vient tous les jours.,Tu,Tu,viens,subject_verb_agreement
Elle prend en été.,Elle prennent en été.,Elle,Elle,prend,subject_verb_agreement
Nous parlons rapidement.,Nous parlent rapidement.,Nous,Nous,parlons,subject_verb_agreement
Nous voyons en silence.,Nous voient en silence.,Nous,Nous,voyons,subject_verb_agreement
Vous prenez à l'école.,Vous prend à l'école.,Vous,Vous,prenez,subject_verb_agreement

