good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Parfois, Il est arrivé tranquillement.;Parfois, Il est arrivée tranquillement.;arrivé;arrivée;arrivé;auxiliary_agreement
Parfois, Il est monté tranquillement.;Parfois, Il est montée tranquillement.;monté;montée;monté;auxiliary_agreement
Parfois, Il est descendu tranquillement.;Parfois, Il est descendue tranquillement.;descendu;descendue;descendu;auxiliary_agreement
Parfois, Il est né tranquillement.;Parfois, Il est née tranquillement.;né;née;né;auxiliary_agreement
Parfois, Il est resté tranquillement.;Parfois, Il est restée tranquillement.;resté;restée;resté;auxiliary_agreement
Parfois, Il est entré tranquillement.;Parfois, Il est entrée tranquillement.;entré;entrée;entré;auxiliary_agreement
Parfois, Il est tombé tranquillement.;Parfois, Il est tombée tranquillement.;tombé;tombée;tombé;auxiliary_agreement
Parfois, Elle est allée tranquillement.;Parfois, Elle est allés tranquillement.;allée;allés;allée;auxiliary_agreement
Parfois, Elle est partie tranquillement.;Parfois, Elle est partis tranquillement.;partie;partis;partie;auxiliary_agreement
Parfois, Elle est venue tranquillement.;Parfois, Elle est venus tranquillement.;venue;venus;venue;auxiliary_agreement
Parfois, Elle est arrivée tranquillement.;Parfois, Elle est arrivés tranquillement.;arrivée;arrivés;arrivée;auxiliary_agreement
Parfois, Elle est montée tranquillement.;Parfois, Elle est montés tranquillement.;montée;montés;montée;auxiliary_agreement
Parfois, Elle est descendue tranquillement.;Parfois, Elle est descendus tranquillement.;descendue;descendus;descendue;auxiliary_agreement
Parfois, Elle est née tranquillement.;Parfois, Elle est nés tranquillement.;née;nés;née;auxiliary_agreement
Parfois, Elle est restée tranquillement.;Parfois, Elle est restés tranquillement.;restée;restés;restée;auxiliary_agreement
Parfois, Elle est entrée tranquillement.;Parfois, Elle est entrés tranquillement.;entrée;entrés;entrée;auxiliary_agreement
Parfois, Elle est tombée tranquillement.;Parfois, Elle est tombés tranquillement.;tombée;tombés;tombée;auxiliary_agreement
Parfois, Nous sommes allés tranquillement.;Parfois, Nous sommes allées tranquillement.;allés;allées;allés;auxiliary_agreement
Parfois, Nous sommes partis tranquillement.;Parfois, Nous sommes parties tranquillement.;partis;parties;partis;auxiliary_agreement
Parfois, Nous sommes venus tranquillement.;Parfois, Nous sommes venues tranquillement.;venus;venues;venus;auxiliary_agreement
Parfois, Nous sommes arrivés tranquillement.;Parfois, Nous sommes arrivées tranquillement.;arrivés;arrivées;arrivés;auxiliary_agreement
Parfois, Nous sommes montés tranquillement.;Parfois, Nous sommes montées tranquillement.;montés;montées;montés;auxiliary_agreement
Parfois, Nous sommes descendus tranquillement.;Parfois, Nous sommes descendues tranquillement.;descendus;descendues;descendus;auxiliary_agreement
Parfois, Nous sommes nés tranquillement.;Parfois, Nous sommes nées tranquillement.;nés;nées;nés;auxiliary_agreement
Parfois, Nous sommes restés tranquillement.;Parfois, Nous sommes restées tranquillement.;restés;restées;restés;auxiliary_agreement
Parfois, Nous sommes entrés tranquillement.;Parfois, Nous sommes entrées tranquillement.;entrés;entrées;entrés;auxiliary_agreement
Parfois, Nous sommes tombés tranquillement.;Parfois, Nous sommes tombées tranquillement.;tombés;tombées;tombés;auxiliary_agreement
Parfois, Nous sommes allées tranquillement.;Parfois, Nous sommes allé tranquillement.;allées;allé;allées;auxiliary_agreement
Parfois, Nous sommes parties tranquillement.;Parfois, Nous sommes parti tranquillement.;parties;parti;parties;auxiliary_agreement
Parfois, Nous sommes venues tranquillement.;Parfois, Nous sommes venu tranquillement.;venues;venu;venues;auxiliary_agreement
Parfois, Nous sommes arrivées tranquillement.;Parfois, Nous sommes arrivé tranquillement.;arrivées;arrivé;arrivées;auxiliary_agreement
Parfois, Nous sommes montées tranquillement.;Parfois, Nous sommes monté tranquillement.;montées;monté;montées;auxiliary_agreement
Parfois, Nous sommes descendues tranquillement.;Parfois, Nous sommes descendu tranquillement.;descendues;descendu;descendues;auxiliary_agreement
Parfois, Nous sommes nées tranquillement.;Parfois, Nous sommes né tranquillement.;nées;né;nées;auxiliary_agreement
Parfois, Nous sommes restées tranquillement.;Parfois, Nous sommes resté tranquillement.;restées;resté;restées;auxiliary_agreement
Parfois, Nous sommes entrées tranquillement.;Parfois, Nous sommes entré tranquillement.;entrées;entré;entrées;auxiliary_agreement
Parfois, Nous sommes tombées tranquillement.;Parfois, Nous sommes tombé tranquillement.;tombées;tombé;tombées;auxiliary_agreement
Parfois, Vous êtes allés tranquillement.;Parfois, Vous êtes allées tranquillement.;allés;allées;allés;auxiliary_agreement
Parfois, Vous êtes partis tranquillement.;Parfois, Vous êtes parties tranquillement.;partis;parties;partis;auxiliary_agreement
Parfois, Vous êtes venus tranquillement.;Parfois, Vous êtes venues tranquillement.;venus;venues;venus;auxiliary_agreement
Parfois, Vous êtes arrivés tranquillement.;Parfois, Vous êtes arrivées tranquillement.;arrivés;arrivées;arrivés;auxiliary_agreement
Parfois, Vous êtes montés tranquillement.;Parfois, Vous êtes montées tranquillement.;montés;montées;montés;auxiliary_agreement
Parfois, Vous êtes descendus tranquillement.;Parfois, Vous êtes descendues tranquillement.;descendus;descendues;descendus;auxiliary_agreement
Parfois, Vous êtes nés tranquillement.;Parfois, Vous êtes nées tranquillement.;nés;nées;nés;auxiliary_agreement
Parfois, Vous êtes restés tranquillement.;Parfois, Vous êtes restées tranquillement.;restés;restées;restés;auxiliary_agreement
Parfois, Vous êtes entrés tranquillement.;Parfois, Vous êtes entrées tranquillement.;entrés;entrées;entrés;auxiliary_agreement
Parfois, Vous êtes tombés tranquillement.;Parfois, Vous êtes tombées tranquillement.;tombés;tombées;tombés;auxiliary_agreement
Parfois, Vous êtes allées tranquillement.;Parfois, Vous êtes allé tranquillement.;allées;allé;allées;auxiliary_agreement
Parfois, Vous êtes parties tranquillement.;Parfois, Vous êtes parti tranquillement.;parties;parti;parties;auxiliary_agreement
Parfois, Vous êtes venues tranquillement.;Parfois, Vous êtes venu tranquillement.;venues;venu;venues;auxiliary_agreement
Parfois, Vous êtes arrivées tranquillement.;Parfois, Vous êtes arrivé tranquillement.;arrivées;arrivé;arrivées;auxiliary_agreement
Parfois, Vous êtes montées tranquillement.;Parfois, Vous êtes monté tranquillement.;montées;monté;montées;auxiliary_agreement
Parfois, Vous êtes descendues tranquillement.;Parfois, Vous êtes descendu tranquillement.;descendues;descendu;descendues;auxiliary_agreement
Parfois, Vous êtes nées tranquillement.;Parfois, Vous êtes né tranquillement.;nées;né;nées;auxiliary_agreement
Parfois, Vous êtes restées tranquillement.;Parfois, Vous êtes resté tranquillement.;restées;resté;restées;auxiliary_agreement
Parfois, Vous êtes entrées tranquillement.;Parfois, Vous êtes entré tranquillement.;entrées;entré;entrées;auxiliary_agreement
Parfois, Vous êtes tombées tranquillement.;Parfois, Vous êtes tombé tranquillement.;tombées;tombé;tombées;auxiliary_agreement
Parfois, Ils sont allés tranquillement.;Parfois, Ils sont allées tranquillement.;allés;allées;allés;auxiliary_agreement
Parfois, Ils sont partis tranquillement.;Parfois, Ils sont parties tranquillement.;partis;parties;partis;auxiliary_agreement
Parfois, Ils sont venus tranquillement.;Parfois, Ils sont venues tranquillement.;venus;venues;venus;auxiliary_agreement
Parfois, Ils sont arrivés tranquillement.;Parfois, Ils sont arrivées tranquillement.;arrivés;arrivées;arrivés;auxiliary_agreement
Parfois, Ils sont montés tranquillement.;Parfois, Ils sont montées tranquillement.;montés;montées;montés;auxiliary_agreement
Parfois, Ils sont descendus tranquillement.;Parfois, Ils sont descendues tranquillement.;descendus;descendues;descendus;auxiliary_agreement
Parfois, Ils sont nés tranquillement.;Parfois, Ils sont nées tranquillement.;nés;nées;nés;auxiliary_agreement
Parfois, Ils sont restés tranquillement.;Parfois, Ils sont restées tranquillement.;restés;restées;restés;auxiliary_agreement
Parfois, Ils sont entrés tranquillement.;Parfois, Ils sont entrées tranquillement.;entrés;entrées;entrés;auxiliary_agreement
Parfois, Ils sont tombés tranquillement.;Parfois, Ils sont tombées tranquillement.;tombés;tombées;tombés;auxiliary_agreement
Parfois, Elles sont allées tranquillement.;Parfois, Elles sont allé tranquillement.;allées;allé;allées;auxiliary_agreement
Parfois, Elles sont parties tranquillement.;Parfois, Elles sont parti tranquillement.;parties;parti;parties;auxiliary_agreement
Parfois, Elles sont venues tranquillement.;Parfois, Elles sont venu tranquillement.;venues;venu;venues;auxiliary_agreement
Parfois, Elles sont arrivées tranquillement.;Parfois, Elles sont arrivé tranquillement.;arrivées;arrivé;arrivées;auxiliary_agreement
Parfois, Elles sont montées tranquillement.;Parfois, Elles sont monté tranquillement.;montées;monté;montées;auxiliary_agreement
Parfois, Elles sont descendues tranquillement.;Parfois, Elles sont descendu tranquillement.;descendues;descendu;descendues;auxiliary_agreement
Parfois, Elles sont nées tranquillement.;Parfois, Elles sont né tranquillement.;nées;né;nées;auxiliary_agreement
Parfois, Elles sont restées tranquillement.;Parfois, Elles sont resté tranquillement.;restées;resté;restées;auxiliary_agreement
Parfois, Elles sont entrées tranquillement.;Parfois, Elles sont entré tranquillement.;entrées;entré;entrées;auxiliary_agreement
Parfois, Elles sont tombées tranquillement.;Parfois, Elles sont tombé tranquillement.;tombées;tombé;tombées;auxiliary_agreement
Chaque jour, Je suis allé à temps.;Chaque jour, Je suis allée à temps.;allé;allée;allé;auxiliary_agreement
Chaque jour, Je suis parti à temps.;Chaque jour, Je suis partie à temps.;parti;partie;parti;auxiliary_agreement
Chaque jour, Je suis venu à temps.;Chaque jour, Je suis venue à temps.;venu;venue;venu;auxiliary_agreement
Chaque jour, Je suis arrivé à temps.;Chaque jour, Je suis arrivée à temps.;arrivé;arrivée;arrivé;auxiliary_agreement
Chaque jour, Je suis monté à temps.;Chaque jour, Je suis montée à temps.;monté;montée;monté;auxiliary_agreement
Chaque jour, Je suis descendu à temps.;Chaque jour, Je suis descendue à temps.;descendu;descendue;descendu;auxiliary_agreement
Chaque jour, Je suis né à temps.;Chaque jour, Je suis née à temps.;né;née;né;auxiliary_agreement
Chaque jour, Je suis resté à temps.;Chaque jour, Je suis restée à temps.;resté;restée;resté;auxiliary_agreement
Chaque jour, Je suis entré à temps.;Chaque jour, Je suis entrée à temps.;entré;entrée;entré;auxiliary_agreement
Chaque jour, Je suis tombé à temps.;Chaque jour, Je suis tombée à temps.;tombé;tombée;tombé;auxiliary_agreement
Chaque jour, Je suis allée à temps.;Chaque jour, Je suis allés à temps.;allée;allés;allée;auxiliary_agreement
Chaque jour, Je suis partie à temps.;Chaque jour, Je suis partis à temps.;partie;partis;partie;auxiliary_agreement
Chaque jour, Je suis venue à temps.;Chaque jour, Je suis venus à temps.;venue;venus;venue;auxiliary_agreement
Chaque jour, Je suis arrivée à temps.;Chaque jour, Je suis arrivés à temps.;arrivée;arrivés;arrivée;auxiliary_agreement
Chaque jour, Je suis montée à temps.;Chaque jour, Je suis montés à temps.;montée;montés;montée;auxiliary_agreement
Chaque jour, Je suis descendue à temps.;Chaque jour, Je suis descendus à temps.;descendue;descendus;descendue;auxiliary_agreement
Chaque jour, Je suis née à temps.;Chaque jour, Je suis nés à temps.;née;nés;née;auxiliary_agreement
Chaque jour, Je suis restée à temps.;Chaque jour, Je suis restés à temps.;restée;restés;restée;auxiliary_agreement
Chaque jour, Je suis entrée à temps.;Chaque jour, Je suis entrés à temps.;entrée;entrés;entrée;auxiliary_agreement
Chaque jour, Je suis tombée à temps.;Chaque jour, Je suis tombés à temps.;tombée;tombés;tombée;auxiliary_agreement
Chaque jour, Tu es allé à temps.;Chaque jour, Tu es allée à temps.;allé;allée;allé;auxiliary_agreement
Chaque jour, Tu es parti à temps.;Chaque jour, Tu es partie à temps.;parti;partie;parti;auxiliary_agreement
Chaque jour, Tu es venu à temps.;Chaque jour, Tu es venue à temps.;venu;venue;venu;auxiliary_agreement
Chaque jour, Tu es arrivé à temps.;Chaque jour, Tu es arrivée à temps.;arrivé;arrivée;arrivé;auxiliary_agreement
Chaque jour, Tu es monté à temps.;Chaque jour, Tu es montée à temps.;monté;montée;monté;auxiliary_agreement
Chaque jour, Tu es descendu à temps.;Chaque jour, Tu es descendue à temps.;descendu;descendue;descendu;auxiliary_agreement
Chaque jour, Tu es né à temps.;Chaque jour, Tu es née à temps.;né;née;né;auxiliary_agreement
Chaque jour, Tu es resté à temps.;Chaque jour, Tu es restée à temps.;resté;restée;resté;auxiliary_agreement
Chaque jour, Tu es entré à temps.;Chaque jour, Tu es entrée à temps.;entré;entrée;entré;auxiliary_agreement
Chaque jour, Tu es tombé à temps.;Chaque jour, Tu es tombée à temps.;tombé;tombée;tombé;auxiliary_agreement
Chaque jour, Tu es allée à temps.;Chaque jour, Tu es allés à temps.;allée;allés;allée;auxiliary_agreement
Chaque jour, Tu es partie à temps.;Chaque jour, Tu es partis à temps.;partie;partis;partie;auxiliary_agreement
Chaque jour, Tu es venue à temps.;Chaque jour, Tu es venus à temps.;venue;venus;venue;auxiliary_agreement
Chaque jour, Tu es arrivée à temps.;Chaque jour, Tu es arrivés à temps.;arrivée;arrivés;arrivée;auxiliary_agreement
Chaque jour, Tu es montée à temps.;Chaque jour, Tu es montés à temps.;montée;montés;montée;auxiliary_agreement
Chaque jour, Tu es descendue à temps.;Chaque jour, Tu es descendus à temps.;descendue;descendus;descendue;auxiliary_agreement
Chaque jour, Tu es née à temps.;Chaque jour, Tu es nés à temps.;née;nés;née;auxiliary_agreement
Chaque jour, Tu es restée à temps.;Chaque jour, Tu es restés à temps.;restée;restés;restée;auxiliary_agreement
Chaque jour, Tu es entrée à temps.;Chaque jour, Tu es entrés à temps.;entrée;entrés;entrée;auxiliary_agreement
Chaque jour, Tu es tombée à temps.;Chaque jour, Tu es tombés à temps.;tombée;tombés;tombée;auxiliary_agreement
Chaque jour, Il est allé à temps.;Chaque jour, Il est allée à temps.;allé;allée;allé;auxiliary_agreement
Chaque jour, Il est parti à temps.;Chaque jour, Il est partie à temps.;parti;partie;parti;auxiliary_agreement
Chaque jour, Il est venu à temps.;Chaque jour, Il est venue à temps.;venu;venue;venu;auxiliary_agreement
Chaque jour, Il est arrivé à temps.;Chaque jour, Il est arrivée à temps.;arrivé;arrivée;arrivé;auxiliary_agreement
Chaque jour, Il est monté à temps.;Chaque jour, Il est montée à temps.;monté;montée;monté;auxiliary_agreement
Chaque jour, Il est descendu à temps.;Chaque jour, Il est descendue à temps.;descendu;descendue;descendu;auxiliary_agreement
Chaque jour, Il est né à temps.;Chaque jour, Il est née à temps.;né;née;né;auxiliary_agreement
Chaque jour, Il est resté à temps.;Chaque jour, Il est restée à temps.;resté;restée;resté;auxiliary_agreement
Chaque jour, Il est entré à temps.;Chaque jour, Il est entrée à temps.;entré;entrée;entré;auxiliary_agreement
Chaque jour, Il est tombé à temps.;Chaque jour, Il est tombée à temps.;tombé;tombée;tombé;auxiliary_agreement
Chaque jour, Elle est allée à temps.;Chaque jour, Elle est allés à temps.;allée;allés;allée;auxiliary_agreement
Chaque jour, Elle est partie à temps.;Chaque jour, Elle est partis à temps.;partie;partis;partie;auxiliary_agreement
Chaque jour, Elle est venue à temps.;Chaque jour, Elle est venus à temps.;venue;venus;venue;auxiliary_agreement
Chaque jour, Elle est arrivée à temps.;Chaque jour, Elle est arrivés à temps.;arrivée;arrivés;arrivée;auxiliary_agreement
Chaque jour, Elle est montée à temps.;Chaque jour, Elle est montés à temps.;montée;montés;montée;auxiliary_agreement
Chaque jour, Elle est descendue à temps.;Chaque jour, Elle est descendus à temps.;descendue;descendus;descendue;auxiliary_agreement
Chaque jour, Elle est née à temps.;Chaque jour, Elle est nés à temps.;née;nés;née;auxiliary_agreement
Chaque jour, Elle est restée à temps.;Chaque jour, Elle est restés à temps.;restée;restés;restée;auxiliary_agreement
Chaque jour, Elle est entrée à temps.;Chaque jour, Elle est entrés à temps.;entrée;entrés;entrée;auxiliary_agreement
Chaque jour, Elle est tombée à temps.;Chaque jour, Elle est tombés à temps.;tombée;tombés;tombée;auxiliary_agreement
Chaque jour, Nous sommes allés à temps.;Chaque jour, Nous sommes allées à temps.;allés;allées;allés;auxiliary_agreement
Chaque jour, Nous sommes partis à temps.;Chaque jour, Nous sommes parties à temps.;partis;parties;partis;auxiliary_agreement
Chaque jour, Nous sommes venus à temps.;Chaque jour, Nous sommes venues à temps.;venus;venues;venus;auxiliary_agreement
Chaque jour, Nous sommes arrivés à temps.;Chaque jour, Nous sommes arrivées à temps.;arrivés;arrivées;arrivés;auxiliary_agreement
Chaque jour, Nous sommes montés à temps.;Chaque jour, Nous sommes montées à temps.;montés;montées;montés;auxiliary_agreement
Chaque jour, Nous sommes descendus à temps.;Chaque jour, Nous sommes descendues à temps.;descendus;descendues;descendus;auxiliary_agreement
Chaque jour, Nous sommes nés à temps.;Chaque jour, Nous sommes nées à temps.;nés;nées;nés;auxiliary_agreement
Chaque jour, Nous sommes restés à temps.;Chaque jour, Nous sommes restées à temps.;restés;restées;restés;auxiliary_agreement
Chaque jour, Nous sommes entrés à temps.;Chaque jour, Nous sommes entrées à temps.;entrés;entrées;entrés;auxiliary_agreement
Chaque jour, Nous sommes tombés à temps.;Chaque jour, Nous sommes tombées à temps.;tombés;tombées;tombés;auxiliary_agreement
Chaque jour, Nous sommes allées à temps.;Chaque jour, Nous sommes allé à temps.;allées;allé;allées;auxiliary_agreement
Chaque jour, Nous sommes parties à temps.;Chaque jour, Nous sommes parti à temps.;parties;parti;parties;auxiliary_agreement
Chaque jour, Nous sommes venues à temps.;Chaque jour, Nous sommes venu à temps.;venues;venu;venues;auxiliary_agreement
Chaque jour, Nous sommes arrivées à temps.;Chaque jour, Nous sommes arrivé à temps.;arrivées;arrivé;arrivées;auxiliary_agreement
Chaque jour, Nous sommes montées à temps.;Chaque jour, Nous sommes monté à temps.;montées;monté;montées;auxiliary_agreement
Chaque jour, Nous sommes descendues à temps.;Chaque jour, Nous sommes descendu à temps.;descendues;descendu;descendues;auxiliary_agreement
Chaque jour, Nous sommes nées à temps.;Chaque jour, Nous sommes né à temps.;nées;né;nées;auxiliary_agreement
Chaque jour, Nous sommes restées à temps.;Chaque jour, Nous sommes resté à temps.;restées;resté;restées;auxiliary_agreement
Chaque jour, Nous sommes entrées à temps.;Chaque jour, Nous sommes entré à temps.;entrées;entré;entrées;auxiliary_agreement
Chaque jour, Nous sommes tombées à temps.;Chaque jour, Nous sommes tombé à temps.;tombées;tombé;tombées;auxiliary_agreement
Chaque jour, Vous êtes allés à temps.;Chaque jour, Vous êtes allées à temps.;allés;allées;allés;auxiliary_agreement
Chaque jour, Vous êtes partis à temps.;Chaque jour, Vous êtes parties à temps.;partis;parties;partis;auxiliary_agreement
Chaque jour, Vous êtes venus à temps.;Chaque jour, Vous êtes venues à temps.;venus;venues;venus;auxiliary_agreement
Chaque jour, Vous êtes arrivés à temps.;Chaque jour, Vous êtes arrivées à temps.;arrivés;arrivées;arrivés;auxiliary_agreement
Chaque jour, Vous êtes montés à temps.;Chaque jour, Vous êtes montées à temps.;montés;montées;montés;auxiliary_agreement
Chaque jour, Vous êtes descendus à temps.;Chaque jour, Vous êtes descendues à temps.;descendus;descendues;descendus;auxiliary_agreement
Chaque jour, Vous êtes nés à temps.;Chaque jour, Vous êtes nées à temps.;nés;nées;nés;auxiliary_agreement
Chaque jour, Vous êtes restés à temps.;Chaque jour, Vous êtes restées à temps.;restés;restées;restés;auxiliary_agreement
Chaque jour, Vous êtes entrés à temps.;Chaque jour, Vous êtes entrées à temps.;entrés;entrées;entrés;auxiliary_agreement
Chaque jour, Vous êtes tombés à temps.;Chaque jour, Vous êtes tombées à temps.;tombés;tombées;tombés;auxiliary_agreement
Chaque jour, Vous êtes allées à temps.;Chaque jour, Vous êtes allé à temps.;allées;allé;allées;auxiliary_agreement
Chaque jour, Vous êtes parties à temps.;Chaque jour, Vous êtes parti à temps.;parties;parti;parties;auxiliary_agreement
Chaque jour, Vous êtes venues à temps.;Chaque jour, Vous êtes venu à temps.;venues;venu;venues;auxiliary_agreement
Chaque jour, Vous êtes arrivées à temps.;Chaque jour, Vous êtes arrivé à temps.;arrivées;arrivé;arrivées;auxiliary_agreement
Chaque jour, Vous êtes montées à temps.;Chaque jour, Vous êtes monté à temps.;montées;monté;montées;auxiliary_agreement
