good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Pourvu que je aie à l'heure.;Pourvu que je ai à l'heure.;aie;ai;aie;subjunctive 
Pourvu que je fasse à l'heure.;Pourvu que je fais à l'heure.;fasse;fais;fasse;subjunctive 
Pourvu que je aille à l'heure.;Pourvu que je vais à l'heure.;aille;vais;aille;subjunctive 
Pourvu que je sache à l'heure.;Pourvu que je sais à l'heure.;sache;sais;sache;subjunctive 
Pourvu que je veuille à l'heure.;Pourvu que je veux à l'heure.;veuille;veux;veuille;subjunctive 
Pourvu que je dise à l'heure.;Pourvu que je dis à l'heure.;dise;dis;dise;subjunctive 
Pourvu que je voie à l'heure.;Pourvu que je vois à l'heure.;voie;vois;voie;subjunctive 
Pourvu que tu viennes à l'heure.;Pourvu que tu viens à l'heure.;viennes;viens;viennes;subjunctive 
Pourvu que tu partes à l'heure.;Pourvu que tu pars à l'heure.;partes;pars;partes;subjunctive 
Pourvu que tu finisses à l'heure.;Pourvu que tu finis à l'heure.;finisses;finis;finisses;subjunctive 
Pourvu que tu prennes à l'heure.;Pourvu que tu prends à l'heure.;prennes;prends;prennes;subjunctive 
Pourvu que tu sois à l'heure.;Pourvu que tu es à l'heure.;sois;es;sois;subjunctive 
Pourvu que tu aies à l'heure.;Pourvu que tu as à l'heure.;aies;as;aies;subjunctive 
Pourvu que tu fasses à l'heure.;Pourvu que tu fais à l'heure.;fasses;fais;fasses;subjunctive 
Pourvu que tu ailles à l'heure.;Pourvu que tu vas à l'heure.;ailles;vas;ailles;subjunctive 
Pourvu que tu saches à l'heure.;Pourvu que tu sais à l'heure.;saches;sais;saches;subjunctive 
Pourvu que tu veuilles à l'heure.;Pourvu que tu veux à l'heure.;veuilles;veux;veuilles;subjunctive 
Pourvu que tu dises à l'heure.;Pourvu que tu dis à l'heure.;dises;dis;dises;subjunctive 
Pourvu que tu voies à l'heure.;Pourvu que tu vois à l'heure.;voies;vois;voies;subjunctive 
Pourvu que il vienne à l'heure.;Pourvu que il vient à l'heure.;vienne;vient;vienne;subjunctive 
Pourvu que il parte à l'heure.;Pourvu que il part à l'heure.;parte;part;parte;subjunctive 
Pourvu que il finisse à l'heure.;Pourvu que il finit à l'heure.;finisse;finit;finisse;subjunctive 
Pourvu que il prenne à l'heure.;Pourvu que il prend à l'heure.;prenne;prend;prenne;subjunctive 
Pourvu que il soit à l'heure.;Pourvu que il est à l'heure.;soit;est;soit;subjunctive 
Pourvu que il ait à l'heure.;Pourvu que il a à l'heure.;ait;a;ait;subjunctive 
Pourvu que il fasse à l'heure.;Pourvu que il fait à l'heure.;fasse;fait;fasse;subjunctive 
Pourvu que il aille à l'heure.;Pourvu que il va à l'heure.;aille;va;aille;subjunctive 
Pourvu que il sache à l'heure.;Pourvu que il sait à l'heure.;sache;sait;sache;subjunctive 
Pourvu que il veuille à l'heure.;Pourvu que il veut à l'heure.;veuille;veut;veuille;subjunctive 
Pourvu que il dise à l'heure.;Pourvu que il dit à l'heure.;dise;dit;dise;subjunctive 
Pourvu que il voie à l'heure.;Pourvu que il voit à l'heure.;voie;voit;voie;subjunctive 
Pourvu que elle vienne à l'heure.;Pourvu que elle vient à l'heure.;vienne;vient;vienne;subjunctive 
Pourvu que elle parte à l'heure.;Pourvu que elle part à l'heure.;parte;part;parte;subjunctive 
Pourvu que elle finisse à l'heure.;Pourvu que elle finit à l'heure.;finisse;finit;finisse;subjunctive 
Pourvu que elle prenne à l'heure.;Pourvu que elle prend à l'heure.;prenne;prend;prenne;subjunctive 
Pourvu que elle soit à l'heure.;Pourvu que elle est à l'heure.;soit;est;soit;subjunctive 
Pourvu que elle ait à l'heure.;Pourvu que elle a à l'heure.;ait;a;ait;subjunctive 
Pourvu que elle fasse à l'heure.;Pourvu que elle fait à l'heure.;fasse;fait;fasse;subjunctive 
Pourvu que elle aille à l'heure.;Pourvu que elle va à l'heure.;aille;va;aille;subjunctive 
Pourvu que elle sache à l'heure.;Pourvu que elle sait à l'heure.;sache;sait;sache;subjunctive 
Pourvu que elle veuille à l'heure.;Pourvu que elle veut à l'heure.;veuille;veut;veuille;subjunctive 
Pourvu que elle dise à l'heure.;Pourvu que elle dit à l'heure.;dise;dit;dise;subjunctive 
Pourvu que elle voie à l'heure.;Pourvu que elle voit à l'heure.;voie;voit;voie;subjunctive 
Pourvu que nous venions à l'heure.;Pourvu que nous venons à l'heure.;venions;venons;venions;subjunctive 
Pourvu que nous partions à l'heure.;Pourvu que nous partons à l'heure.;partions;partons;partions;subjunctive 
Pourvu que nous finissions à l'heure.;Pourvu que nous finissons à l'heure.;finissions;finissons;finissions;subjunctive 
Pourvu que nous prenions à l'heure.;Pourvu que nous prenons à l'heure.;prenions;prenons;prenions;subjunctive 
Pourvu que nous soyons à l'heure.;Pourvu que nous sommes à l'heure.;soyons;sommes;soyons;subjunctive 
Pourvu que nous ayons à l'heure.;Pourvu que nous avons à l'heure.;ayons;avons;ayons;subjunctive 
Pourvu que nous fassions à l'heure.;Pourvu que nous faisons à l'heure.;fassions;faisons;fassions;subjunctive 
Pourvu que nous allions à l'heure.;Pourvu que nous allons à l'heure.;allions;allons;allions;subjunctive 
Pourvu que nous sachions à l'heure.;Pourvu que nous savons à l'heure.;sachions;savons;sachions;subjunctive 
Pourvu que nous voulions à l'heure.;Pourvu que nous voulons à l'heure.;voulions;voulons;voulions;subjunctive 
Pourvu que nous disions à l'heure.;Pourvu que nous disons à l'heure.;disions;disons;disions;subjunctive 
Pourvu que nous voyions à l'heure.;Pourvu que nous voyons à l'heure.;voyions;voyons;voyions;subjunctive 
Pourvu que vous veniez à l'heure.;Pourvu que vous venez à l'heure.;veniez;venez;veniez;subjunctive 
Pourvu que vous partiez à l'heure.;Pourvu que vous partez à l'heure.;partiez;partez;partiez;subjunctive 
Pourvu que vous finissiez à l'heure.;Pourvu que vous finissez à l'heure.;finissiez;finissez;finissiez;subjunctive 
Pourvu que vous preniez à l'heure.;Pourvu que vous prenez à l'heure.;preniez;prenez;preniez;subjunctive 
Pourvu que vous soyez à l'heure.;Pourvu que vous êtes à l'heure.;soyez;êtes;soyez;subjunctive 
Pourvu que vous ayez à l'heure.;Pourvu que vous avez à l'heure.;ayez;avez;ayez;subjunctive 
Pourvu que vous fassiez à l'heure.;Pourvu que vous faites à l'heure.;fassiez;faites;fassiez;subjunctive 
Pourvu que vous alliez à l'heure.;Pourvu que vous allez à l'heure.;alliez;allez;alliez;subjunctive 
Pourvu que vous sachiez à l'heure.;Pourvu que vous savez à l'heure.;sachiez;savez;sachiez;subjunctive 
Pourvu que vous vouliez à l'heure.;Pourvu que vous voulez à l'heure.;vouliez;voulez;vouliez;subjunctive 
Pourvu que vous disiez à l'heure.;Pourvu que vous dites à l'heure.;disiez;dites;disiez;subjunctive 
Pourvu que vous voyiez à l'heure.;Pourvu que vous voyez à l'heure.;voyiez;voyez;voyiez;subjunctive 
Pourvu que ils viennent à l'heure.;Pourvu que ils viennent à l'heure.;viennent;viennent;viennent;subjunctive 
Pourvu que ils partent à l'heure.;Pourvu que ils partent à l'heure.;partent;partent;partent;subjunctive 
Pourvu que ils finissent à l'heure.;Pourvu que ils finissent à l'heure.;finissent;finissent;finissent;subjunctive 
Pourvu que ils prennent à l'heure.;Pourvu que ils prennent à l'heure.;prennent;prennent;prennent;subjunctive 
Pourvu que ils soient à l'heure.;Pourvu que ils sont à l'heure.;soient;sont;soient;subjunctive 
Pourvu que ils aient à l'heure.;Pourvu que ils ont à l'heure.;aient;ont;aient;subjunctive 
Pourvu que ils fassent à l'heure.;Pourvu que ils font à l'heure.;fassent;font;fassent;subjunctive 
Pourvu que ils aillent à l'heure.;Pourvu que ils vont à l'heure.;aillent;vont;aillent;subjunctive 
Pourvu que ils sachent à l'heure.;Pourvu que ils savent à l'heure.;sachent;savent;sachent;subjunctive 
Pourvu que ils veuillent à l'heure.;Pourvu que ils veulent à l'heure.;veuillent;veulent;veuillent;subjunctive 
Pourvu que ils disent à l'heure.;Pourvu que ils disent à l'heure.;disent;disent;disent;subjunctive 
Pourvu que ils voient à l'heure.;Pourvu que ils voient à l'heure.;voient;voient;voient;subjunctive 
Pourvu que elles viennent à l'heure.;Pourvu que elles viennent à l'heure.;viennent;viennent;viennent;subjunctive 
Pourvu que elles partent à l'heure.;Pourvu que elles partent à l'heure.;partent;partent;partent;subjunctive 
Pourvu que elles finissent à l'heure.;Pourvu que elles finissent à l'heure.;finissent;finissent;finissent;subjunctive 
Pourvu que elles prennent à l'heure.;Pourvu que elles prennent à l'heure.;prennent;prennent;prennent;subjunctive 
Pourvu que elles soient à l'heure.;Pourvu que elles sont à l'heure.;soient;sont;soient;subjunctive 
Pourvu que elles aient à l'heure.;Pourvu que elles ont à l'heure.;aient;ont;aient;subjunctive 
Pourvu que elles fassent à l'heure.;Pourvu que elles font à l'heure.;fassent;font;fassent;subjunctive 
Pourvu que elles aillent à l'heure.;Pourvu que elles vont à l'heure.;aillent;vont;aillent;subjunctive 
Pourvu que elles sachent à l'heure.;Pourvu que elles savent à l'heure.;sachent;savent;sachent;subjunctive 
Pourvu que elles veuillent à l'heure.;Pourvu que elles veulent à l'heure.;veuillent;veulent;veuillent;subjunctive 
Pourvu que elles disent à l'heure.;Pourvu que elles disent à l'heure.;disent;disent;disent;subjunctive 
Pourvu que elles voient à l'heure.;Pourvu que elles voient à l'heure.;voient;voient;voient;subjunctive 
